quang.nguyen@raspberrypi:~ $ ping -6 -t 1 -I wpan0 ff07::abcd -s 500
PING ff07::abcd(ff07::abcd) from fdaa:fb3:4d49:1:8a41:7df0:abb3:3811 wpan0: 500 data bytes
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=118 ttl=64 time=368 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=119 ttl=64 time=302 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=119 ttl=64 time=364 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=120 ttl=64 time=271 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=121 ttl=64 time=227 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=121 ttl=64 time=346 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=122 ttl=64 time=217 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=122 ttl=64 time=245 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=122 ttl=64 time=362 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=123 ttl=64 time=98.2 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=123 ttl=64 time=170 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=123 ttl=64 time=295 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=125 ttl=64 time=302 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=126 ttl=64 time=295 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=126 ttl=64 time=307 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=126 ttl=64 time=439 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=127 ttl=64 time=340 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=127 ttl=64 time=427 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=128 ttl=64 time=176 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=128 ttl=64 time=289 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=129 ttl=64 time=140 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=132 ttl=64 time=256 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=132 ttl=64 time=363 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=133 ttl=64 time=116 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=134 ttl=64 time=354 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=134 ttl=64 time=372 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=134 ttl=64 time=513 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=135 ttl=64 time=234 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=135 ttl=64 time=350 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=136 ttl=64 time=121 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=137 ttl=64 time=364 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=138 ttl=64 time=238 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=138 ttl=64 time=446 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=139 ttl=64 time=233 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=139 ttl=64 time=265 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=139 ttl=64 time=382 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=139 ttl=64 time=539 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=140 ttl=64 time=345 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=140 ttl=64 time=451 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=141 ttl=64 time=273 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=142 ttl=64 time=79.3 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=142 ttl=64 time=159 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=142 ttl=64 time=292 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=142 ttl=64 time=411 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=143 ttl=64 time=447 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=144 ttl=64 time=211 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=144 ttl=64 time=344 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=145 ttl=64 time=361 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=146 ttl=64 time=325 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=149 ttl=64 time=277 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=150 ttl=64 time=329 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=150 ttl=64 time=364 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=151 ttl=64 time=194 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=151 ttl=64 time=466 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=152 ttl=64 time=286 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=152 ttl=64 time=405 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=152 ttl=64 time=565 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=153 ttl=64 time=184 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=153 ttl=64 time=227 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=153 ttl=64 time=384 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=153 ttl=64 time=545 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=154 ttl=64 time=243 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=154 ttl=64 time=275 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=154 ttl=64 time=489 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=155 ttl=64 time=220 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=155 ttl=64 time=263 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=155 ttl=64 time=422 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=155 ttl=64 time=536 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=156 ttl=64 time=322 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=157 ttl=64 time=105 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=158 ttl=64 time=355 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=158 ttl=64 time=364 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=159 ttl=64 time=203 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=159 ttl=64 time=422 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=160 ttl=64 time=411 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=161 ttl=64 time=326 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=162 ttl=64 time=289 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=162 ttl=64 time=388 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=162 ttl=64 time=567 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=163 ttl=64 time=189 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=163 ttl=64 time=258 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=163 ttl=64 time=442 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=163 ttl=64 time=605 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=164 ttl=64 time=208 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=165 ttl=64 time=216 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=166 ttl=64 time=141 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=166 ttl=64 time=289 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=167 ttl=64 time=210 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=167 ttl=64 time=263 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=167 ttl=64 time=662 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=168 ttl=64 time=299 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=172 ttl=64 time=118 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=172 ttl=64 time=278 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=172 ttl=64 time=424 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=172 ttl=64 time=535 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=173 ttl=64 time=297 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=173 ttl=64 time=381 ms
508 bytes from fd31:9326:2ca1:b79e:1189:91dc:7ca5:77c7: icmp_seq=173 ttl=64 time=562 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=174 ttl=64 time=418 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=175 ttl=64 time=209 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=176 ttl=64 time=168 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=176 ttl=64 time=286 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=176 ttl=64 time=480 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=177 ttl=64 time=285 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=178 ttl=64 time=219 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=178 ttl=64 time=250 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=178 ttl=64 time=479 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=179 ttl=64 time=212 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=180 ttl=64 time=352 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=181 ttl=64 time=95.0 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=182 ttl=64 time=206 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=182 ttl=64 time=246 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=182 ttl=64 time=414 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=183 ttl=64 time=294 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=184 ttl=64 time=195 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=184 ttl=64 time=238 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=184 ttl=64 time=350 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=185 ttl=64 time=336 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=186 ttl=64 time=325 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=186 ttl=64 time=407 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=190 ttl=64 time=202 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=190 ttl=64 time=247 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=190 ttl=64 time=471 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=191 ttl=64 time=216 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=191 ttl=64 time=251 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=191 ttl=64 time=491 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=192 ttl=64 time=287 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=192 ttl=64 time=320 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=192 ttl=64 time=441 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=193 ttl=64 time=295 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=194 ttl=64 time=129 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=194 ttl=64 time=176 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=194 ttl=64 time=311 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=195 ttl=64 time=234 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=195 ttl=64 time=264 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=195 ttl=64 time=469 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=196 ttl=64 time=152 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=197 ttl=64 time=360 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=198 ttl=64 time=402 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=198 ttl=64 time=412 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=199 ttl=64 time=229 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=200 ttl=64 time=219 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=200 ttl=64 time=333 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=201 ttl=64 time=199 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=202 ttl=64 time=312 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=203 ttl=64 time=241 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=203 ttl=64 time=278 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=203 ttl=64 time=466 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=204 ttl=64 time=251 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=204 ttl=64 time=275 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=204 ttl=64 time=444 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=205 ttl=64 time=297 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=206 ttl=64 time=124 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=207 ttl=64 time=211 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=208 ttl=64 time=269 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=208 ttl=64 time=300 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=208 ttl=64 time=484 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=209 ttl=64 time=325 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=212 ttl=64 time=347 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=213 ttl=64 time=161 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=213 ttl=64 time=219 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=213 ttl=64 time=353 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=214 ttl=64 time=269 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=215 ttl=64 time=368 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=215 ttl=64 time=421 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=216 ttl=64 time=169 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=216 ttl=64 time=241 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=217 ttl=64 time=316 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=217 ttl=64 time=367 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=218 ttl=64 time=184 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=218 ttl=64 time=321 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=220 ttl=64 time=273 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=220 ttl=64 time=387 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=221 ttl=64 time=206 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=223 ttl=64 time=216 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=223 ttl=64 time=342 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=224 ttl=64 time=355 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=224 ttl=64 time=381 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=225 ttl=64 time=350 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=225 ttl=64 time=440 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=226 ttl=64 time=192 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=226 ttl=64 time=233 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=226 ttl=64 time=344 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=230 ttl=64 time=178 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=230 ttl=64 time=220 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=230 ttl=64 time=467 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=231 ttl=64 time=319 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=231 ttl=64 time=509 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=232 ttl=64 time=238 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=232 ttl=64 time=290 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=232 ttl=64 time=407 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=234 ttl=64 time=311 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=235 ttl=64 time=219 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=235 ttl=64 time=327 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=236 ttl=64 time=234 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=237 ttl=64 time=166 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=237 ttl=64 time=335 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=237 ttl=64 time=467 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=238 ttl=64 time=197 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=239 ttl=64 time=242 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=240 ttl=64 time=166 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=240 ttl=64 time=308 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=241 ttl=64 time=193 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=241 ttl=64 time=495 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=241 ttl=64 time=500 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=242 ttl=64 time=224 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=243 ttl=64 time=278 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=244 ttl=64 time=200 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=244 ttl=64 time=508 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=245 ttl=64 time=354 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=245 ttl=64 time=401 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=246 ttl=64 time=228 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=246 ttl=64 time=544 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=247 ttl=64 time=323 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=248 ttl=64 time=230 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=248 ttl=64 time=407 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=249 ttl=64 time=201 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=249 ttl=64 time=245 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=249 ttl=64 time=469 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=252 ttl=64 time=163 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=252 ttl=64 time=205 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=252 ttl=64 time=345 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=253 ttl=64 time=255 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=253 ttl=64 time=285 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=253 ttl=64 time=404 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=254 ttl=64 time=292 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=255 ttl=64 time=133 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=255 ttl=64 time=243 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=255 ttl=64 time=291 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=256 ttl=64 time=211 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=256 ttl=64 time=253 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=256 ttl=64 time=390 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=257 ttl=64 time=308 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=258 ttl=64 time=332 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=258 ttl=64 time=343 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=258 ttl=64 time=462 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=259 ttl=64 time=181 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=259 ttl=64 time=219 ms
508 bytes from fd31:9326:2ca1:b79e:888d:275:6329:41cc: icmp_seq=259 ttl=64 time=349 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=260 ttl=64 time=236 ms
508 bytes from fd31:9326:2ca1:b79e:e776:b4ee:5770:d7b9: icmp_seq=260 ttl=64 time=351 ms
508 bytes from fd31:9326:2ca1:b79e:c357:29:54a3:d428: icmp_seq=261 ttl=64 time=261 ms
